Entity,Code,Year,OilConsumption,CountryCode
Turkmenistan,TKM,1997,35.72836304,TM
Turkmenistan,TKM,1998,45.84149551,TM
Turkmenistan,TKM,1999,50.03841019,TM
Turkmenistan,TKM,2000,48.20105743,TM
Turkmenistan,TKM,2001,46.02654648,TM
Turkmenistan,TKM,2002,52.57737732,TM
Turkmenistan,TKM,2003,59.93592453,TM
Turkmenistan,TKM,2004,59.8600769,TM
Turkmenistan,TKM,2005,60.12908554,TM
Turkmenistan,TKM,2006,58.52635574,TM
Turkmenistan,TKM,2007,61.51353455,TM
Turkmenistan,TKM,2008,63.12179184,TM
Turkmenistan,TKM,2009,60.45992279,TM
Turkmenistan,TKM,2010,66.83822632,TM
Turkmenistan,TKM,2011,69.63581848,TM
Turkmenistan,TKM,2012,72.56980896,TM
Turkmenistan,TKM,2013,74.9196167,TM
Turkmenistan,TKM,2014,78.39154053,TM
Turkmenistan,TKM,2015,78.93781281,TM
Turkmenistan,TKM,2016,78.36466217,TM
Turkmenistan,TKM,2017,78.48756409,TM
Turkmenistan,TKM,2018,79.08935547,TM
Turkmenistan,TKM,2019,79.43244171,TM
Turkmenistan,TKM,2020,75.73864746,TM
Turkmenistan,TKM,2021,78.82733917,TM
USSR,OWID_USS,1965,1994.849609,
USSR,OWID_USS,1966,2136.247314,
USSR,OWID_USS,1967,2327.543701,
USSR,OWID_USS,1968,2481.115967,
USSR,OWID_USS,1969,2638.378906,
USSR,OWID_USS,1970,2904.441406,
USSR,OWID_USS,1971,3079.169922,
USSR,OWID_USS,1972,3339.661133,
USSR,OWID_USS,1973,3590.398438,
USSR,OWID_USS,1974,3944.170654,
USSR,OWID_USS,1975,4134.596191,
USSR,OWID_USS,1976,4248.620605,
USSR,OWID_USS,1977,4418.749512,
USSR,OWID_USS,1978,4689.105469,
USSR,OWID_USS,1979,4771.34375,
USSR,OWID_USS,1980,5001.70166,
USSR,OWID_USS,1981,5045.311035,
USSR,OWID_USS,1982,5008.478516,
USSR,OWID_USS,1983,4935.318359,
USSR,OWID_USS,1984,4936.029785,
Ukraine,UKR,1985,759.8964844,UA
Ukraine,UKR,1986,762.5025024,UA
Ukraine,UKR,1987,792.7689209,UA
Ukraine,UKR,1988,728.0060425,UA
Ukraine,UKR,1989,695.8076172,UA
Ukraine,UKR,1990,771.8421021,UA
Ukraine,UKR,1991,739.8972168,UA
Ukraine,UKR,1992,474.0513,UA
Ukraine,UKR,1993,341.1287537,UA
Ukraine,UKR,1994,294.8792419,UA
Ukraine,UKR,1995,305.8106995,UA
Ukraine,UKR,1996,189.8140869,UA
Ukraine,UKR,1997,219.5810242,UA
Ukraine,UKR,1998,200.8744202,UA
Ukraine,UKR,1999,151.3107452,UA
Ukraine,UKR,2000,142.3778534,UA
Ukraine,UKR,2001,157.0549622,UA
Ukraine,UKR,2002,159.5182343,UA
Ukraine,UKR,2003,165.0275574,UA
Ukraine,UKR,2004,165.9903717,UA
Ukraine,UKR,2005,170.2301941,UA
Ukraine,UKR,2006,174.5789185,UA
Ukraine,UKR,2007,180.3800049,UA
Ukraine,UKR,2008,172.8947754,UA
Ukraine,UKR,2009,168.1796417,UA
Ukraine,UKR,2010,161.7557831,UA
Ukraine,UKR,2011,161.0955048,UA
Ukraine,UKR,2012,159.7631836,UA
Ukraine,UKR,2013,151.4332886,UA
Ukraine,UKR,2014,133.5870972,UA
Ukraine,UKR,2015,119.4735641,UA
Ukraine,UKR,2016,125.1615067,UA
Ukraine,UKR,2017,125.7893448,UA
Ukraine,UKR,2018,130.7065277,UA
Ukraine,UKR,2019,128.9689789,UA
Ukraine,UKR,2020,121.7844315,UA
Ukraine,UKR,2021,127.1524429,UA
United Arab Emirates,ARE,1965,0.854533076,AE
United Arab Emirates,ARE,1966,0.912041128,AE
United Arab Emirates,ARE,1967,0.980255842,AE
United Arab Emirates,ARE,1968,1.094713092,AE
United Arab Emirates,ARE,1969,1.2164253,AE
United Arab Emirates,ARE,1970,1.415591121,AE
United Arab Emirates,ARE,1971,1.670530558,AE
United Arab Emirates,ARE,1972,2.195149899,AE
United Arab Emirates,ARE,1973,3.425611019,AE
United Arab Emirates,ARE,1974,4.745511055,AE
United Arab Emirates,ARE,1975,7.674208164,AE
United Arab Emirates,ARE,1976,11.27523613,AE
United Arab Emirates,ARE,1977,16.67650032,AE
United Arab Emirates,ARE,1978,18.40331078,AE
United Arab Emirates,ARE,1979,25.05038452,AE
United Arab Emirates,ARE,1980,60.18641663,AE
United Arab Emirates,ARE,1981,65.380867,AE
United Arab Emirates,ARE,1982,72.39598846,AE
United Arab Emirates,ARE,1983,72.5027771,AE
United Arab Emirates,ARE,1984,82.79178619,AE
United Arab Emirates,ARE,1985,102.9635315,AE
United Arab Emirates,ARE,1986,124.5597305,AE
United Arab Emirates,ARE,1987,136.3820953,AE
United Arab Emirates,ARE,1988,163.6275177,AE
United Arab Emirates,ARE,1989,171.7824402,AE
United Arab Emirates,ARE,1990,180.0802002,AE
United Arab Emirates,ARE,1991,222.3274384,AE
United Arab Emirates,ARE,1992,223.8831787,AE
United Arab Emirates,ARE,1993,231.9803619,AE
United Arab Emirates,ARE,1994,243.2516327,AE
United Arab Emirates,ARE,1995,243.1685028,AE
United Arab Emirates,ARE,1996,234.9754181,AE
United Arab Emirates,ARE,1997,238.7064056,AE
United Arab Emirates,ARE,1998,237.810379,AE
United Arab Emirates,ARE,1999,232.0239716,AE
United Arab Emirates,ARE,2000,229.3394012,AE
United Arab Emirates,ARE,2001,226.6210175,AE
United Arab Emirates,ARE,2002,235.3066406,AE
United Arab Emirates,ARE,2003,260.5353088,AE
United Arab Emirates,ARE,2004,281.5559082,AE
United Arab Emirates,ARE,2005,292.9192505,AE
United Arab Emirates,ARE,2006,315.257782,AE
United Arab Emirates,ARE,2007,337.4020691,AE
United Arab Emirates,ARE,2008,354.687561,AE
United Arab Emirates,ARE,2009,346.4915771,AE
United Arab Emirates,ARE,2010,372.0712891,AE
United Arab Emirates,ARE,2011,399.3388672,AE
United Arab Emirates,ARE,2012,418.6489258,AE
United Arab Emirates,ARE,2013,464.930481,AE
United Arab Emirates,ARE,2014,463.5588989,AE
United Arab Emirates,ARE,2015,495.4602661,AE
United Arab Emirates,ARE,2016,542.7246704,AE
United Arab Emirates,ARE,2017,537.449585,AE
United Arab Emirates,ARE,2018,533.7814331,AE
United Arab Emirates,ARE,2019,520.4584961,AE
United Arab Emirates,ARE,2020,448.8256531,AE
United Arab Emirates,ARE,2021,503.2936401,AE
United Kingdom,GBR,1965,885.7195435,GB
United Kingdom,GBR,1966,948.9158325,GB
United Kingdom,GBR,1967,1019.778564,GB
United Kingdom,GBR,1968,1079.49585,GB
United Kingdom,GBR,1969,1160.34021,GB
United Kingdom,GBR,1970,1228.784424,GB
United Kingdom,GBR,1971,1235.286011,GB
United Kingdom,GBR,1972,1309.810547,GB
United Kingdom,GBR,1973,1344.500854,GB
United Kingdom,GBR,1974,1248.866333,GB
United Kingdom,GBR,1975,1092.239624,GB
United Kingdom,GBR,1976,1085.842163,GB
United Kingdom,GBR,1977,1094.934326,GB
United Kingdom,GBR,1978,1123.258667,GB
United Kingdom,GBR,1979,1133.335938,GB
United Kingdom,GBR,1980,969.1239624,GB
United Kingdom,GBR,1981,897.2700806,GB
United Kingdom,GBR,1982,907.5991211,GB
United Kingdom,GBR,1983,872.7711182,GB
United Kingdom,GBR,1984,1072.842285,GB
United Kingdom,GBR,1985,932.1647339,GB
United Kingdom,GBR,1986,934.2948608,GB
United Kingdom,GBR,1987,908.569397,GB
United Kingdom,GBR,1988,966.5029907,GB
United Kingdom,GBR,1989,987.9981079,GB
United Kingdom,GBR,1990,1000.72113,GB
United Kingdom,GBR,1991,996.0562744,GB
United Kingdom,GBR,1992,1007.183411,GB
United Kingdom,GBR,1993,1012.238708,GB
United Kingdom,GBR,1994,1001.666504,GB
United Kingdom,GBR,1995,989.9536133,GB
United Kingdom,GBR,1996,1014.601624,GB
United Kingdom,GBR,1997,985.4432373,GB
United Kingdom,GBR,1998,981.572998,GB
United Kingdom,GBR,1999,967.868103,GB
United Kingdom,GBR,2000,952.3345947,GB
United Kingdom,GBR,2001,945.3581543,GB
United Kingdom,GBR,2002,941.5661011,GB
United Kingdom,GBR,2003,952.8687134,GB
United Kingdom,GBR,2004,978.0473022,GB
United Kingdom,GBR,2005,1012.807434,GB
United Kingdom,GBR,2006,1003.91626,GB
United Kingdom,GBR,2007,971.6062622,GB
United Kingdom,GBR,2008,949.1448364,GB
United Kingdom,GBR,2009,902.0942993,GB
United Kingdom,GBR,2010,888.1877441,GB
United Kingdom,GBR,2011,873.27948,GB
United Kingdom,GBR,2012,848.0811768,GB
United Kingdom,GBR,2013,833.9727783,GB
United Kingdom,GBR,2014,833.0631104,GB
United Kingdom,GBR,2015,856.3463745,GB
United Kingdom,GBR,2016,884.2518311,GB
United Kingdom,GBR,2017,885.6477051,GB
United Kingdom,GBR,2018,873.5584717,GB
United Kingdom,GBR,2019,851.0213013,GB
United Kingdom,GBR,2020,653.6114502,GB
United Kingdom,GBR,2021,693.3045044,GB
United States,USA,1965,6414.477051,US
United States,USA,1966,6731.245117,US
United States,USA,1967,6988.793945,US
United States,USA,1968,7457.960938,US
United States,USA,1969,7831.837891,US
United States,USA,1970,8176.191406,US
United States,USA,1971,8461.683594,US
United States,USA,1972,9119.913086,US
United States,USA,1973,9655.255859,US
United States,USA,1974,9271.506836,US
United States,USA,1975,9049.838867,US
United States,USA,1976,9729.595703,US
United States,USA,1977,10271.5332,US
United States,USA,1978,10501.41406,US
United States,USA,1979,10257.83398,US
United States,USA,1980,9453.47168,US
United States,USA,1981,8812.754883,US
United States,USA,1982,8350.53125,US
United States,USA,1983,8311.475586,US
United States,USA,1984,8573.317383,US
United States,USA,1985,8540.438477,US
United States,USA,1986,8955.588867,US
United States,USA,1987,9142.15332,US
United States,USA,1988,9520.883789,US
United States,USA,1989,9517.53125,US
United States,USA,1990,9306.913086,US
United States,USA,1991,9108.509766,US
United States,USA,1992,9297.386719,US
United States,USA,1993,9376.044922,US
United States,USA,1994,9619.74707,US
United States,USA,1995,9597.527344,US
United States,USA,1996,9947.139648,US
United States,USA,1997,10079.76855,US
United States,USA,1998,10251.1123,US
United States,USA,1999,10537.09277,US
United States,USA,2000,10654.13379,US
United States,USA,2001,10636.84863,US
United States,USA,2002,10642.41309,US
United States,USA,2003,10803.68262,US
United States,USA,2004,11197.86719,US
United States,USA,2005,11214.07813,US
United States,USA,2006,11070.90918,US
United States,USA,2007,11001.75586,US
United States,USA,2008,10273.69531,US
United States,USA,2009,9737.244141,US
United States,USA,2010,9891.227539,US
United States,USA,2011,9694.556641,US
United States,USA,2012,9472.587891,US
United States,USA,2013,9627.552734,US
United States,USA,2014,9693.265625,US
United States,USA,2015,9890.71875,US
United States,USA,2016,9961.576172,US
United States,USA,2017,10057.77539,US
United States,USA,2018,10299.73047,US
United States,USA,2019,10283.93262,US
United States,USA,2020,9032.397461,US
United States,USA,2021,9813.041016,US
Upper-middle-income countries,,1965,3168.471191,
Upper-middle-income countries,,1966,3432.748535,
Upper-middle-income countries,,1967,3697.531494,
Upper-middle-income countries,,1968,3988.435547,
Upper-middle-income countries,,1969,4305.780273,
Upper-middle-income countries,,1970,4748.321289,
Upper-middle-income countries,,1971,5160.296387,
Upper-middle-income countries,,1972,5636.366211,
Upper-middle-income countries,,1973,6187.787598,
Upper-middle-income countries,,1974,6721.53125,
Upper-middle-income countries,,1975,7084.921387,
Upper-middle-income countries,,1976,7478.24707,
Upper-middle-income countries,,1977,7822.334961,
Upper-middle-income countries,,1978,8359.730469,
Upper-middle-income countries,,1979,8558.723633,
Upper-middle-income countries,,1980,8740.999023,
Upper-middle-income countries,,1981,8719.905273,
Upper-middle-income countries,,1982,8697.486328,
Upper-middle-income countries,,1983,8610.966797,
Upper-middle-income countries,,1984,8697.338867,
Upper-middle-income countries,,1985,7486.00293,
Upper-middle-income countries,,1986,7735.694824,
Upper-middle-income countries,,1987,7964.10791,
Upper-middle-income countries,,1988,8114.088867,
Upper-middle-income countries,,1989,8294.111328,
Upper-middle-income countries,,1990,8399.508789,
Upper-middle-income countries,,1991,8376.083008,
Upper-middle-income countries,,1992,8461.361328,
Upper-middle-income countries,,1993,8238.384766,
Upper-middle-income countries,,1994,8129.969727,
Upper-middle-income countries,,1995,8106.630371,
Upper-middle-income countries,,1996,8207.756836,
Upper-middle-income countries,,1997,8602.587891,
Upper-middle-income countries,,1998,8501.800781,
Upper-middle-income countries,,1999,8543.195313,
Upper-middle-income countries,,2000,8849.296875,
Upper-middle-income countries,,2001,8931.750977,
Upper-middle-income countries,,2002,9096.027344,
Upper-middle-income countries,,2003,9534.172852,
Upper-middle-income countries,,2004,10296.47656,
Upper-middle-income countries,,2005,10427.94531,
Upper-middle-income countries,,2006,10821.99121,
Upper-middle-income countries,,2007,11148.27734,
Upper-middle-income countries,,2008,11327.17188,
Upper-middle-income countries,,2009,11354.61426,
Upper-middle-income countries,,2010,12260.43457,
Upper-middle-income countries,,2011,12768.63379,
Upper-middle-income countries,,2012,13328.16504,
Upper-middle-income countries,,2013,13726.50977,
Upper-middle-income countries,,2014,14066.59375,
Upper-middle-income countries,,2015,14414.23633,
Upper-middle-income countries,,2016,14747.85352,
Upper-middle-income countries,,2017,15114.12402,
Upper-middle-income countries,,2018,15504.98926,
Upper-middle-income countries,,2019,15819.82715,
Upper-middle-income countries,,2020,15004.20801,
Upper-middle-income countries,,2021,15970.28418,
Uzbekistan,UZB,1985,122.2891769,UZ
Uzbekistan,UZB,1986,124.6493378,UZ
Uzbekistan,UZB,1987,126.373703,UZ
Uzbekistan,UZB,1988,130.8788757,UZ
Uzbekistan,UZB,1989,132.4062195,UZ
Uzbekistan,UZB,1990,131.3882446,UZ
Uzbekistan,UZB,1991,126.03582,UZ
Uzbekistan,UZB,1992,100.9316864,UZ
Uzbekistan,UZB,1993,105.6703491,UZ
Uzbekistan,UZB,1994,90.05535126,UZ
Uzbekistan,UZB,1995,78.90254974,UZ
Uzbekistan,UZB,1996,78.14357758,UZ
Uzbekistan,UZB,1997,82.92350006,UZ
Uzbekistan,UZB,1998,80.34062958,UZ
Uzbekistan,UZB,1999,84.47031403,UZ
Uzbekistan,UZB,2000,84.42417145,UZ
Uzbekistan,UZB,2001,84.04878235,UZ
Uzbekistan,UZB,2002,83.6521759,UZ
Uzbekistan,UZB,2003,81.58111572,UZ
Uzbekistan,UZB,2004,74.43601227,UZ
Uzbekistan,UZB,2005,63.85095596,UZ
Uzbekistan,UZB,2006,66.48725891,UZ
Uzbekistan,UZB,2007,68.4824295,UZ
Uzbekistan,UZB,2008,63.92184067,UZ
Uzbekistan,UZB,2009,55.23099136,UZ
Uzbekistan,UZB,2010,58.78878784,UZ
Uzbekistan,UZB,2011,59.73533249,UZ
Uzbekistan,UZB,2012,49.89118576,UZ
Uzbekistan,UZB,2013,46.77399445,UZ
Uzbekistan,UZB,2014,43.20782471,UZ
Uzbekistan,UZB,2015,43.66205978,UZ
Uzbekistan,UZB,2016,45.93290329,UZ
Uzbekistan,UZB,2017,46.24090958,UZ
Uzbekistan,UZB,2018,50.44872665,UZ
Uzbekistan,UZB,2019,50.65603256,UZ
Uzbekistan,UZB,2020,43.65172958,UZ
Uzbekistan,UZB,2021,47.61524963,UZ
Venezuela,VEN,1965,112.0237656,VE
Venezuela,VEN,1966,110.1053009,VE
Venezuela,VEN,1967,112.3421555,VE
Venezuela,VEN,1968,122.3733139,VE
Venezuela,VEN,1969,120.8976059,VE
Venezuela,VEN,1970,126.4797821,VE
Venezuela,VEN,1971,127.6750946,VE
Venezuela,VEN,1972,139.2527618,VE
Venezuela,VEN,1973,152.8878021,VE
Venezuela,VEN,1974,153.0356598,VE
Venezuela,VEN,1975,163.2259827,VE
Venezuela,VEN,1976,162.0863953,VE
Venezuela,VEN,1977,181.6640167,VE
Venezuela,VEN,1978,190.1260681,VE
Venezuela,VEN,1979,203.9937134,VE
Venezuela,VEN,1980,246.9277649,VE
Venezuela,VEN,1981,261.6384583,VE
Venezuela,VEN,1982,258.584198,VE
Venezuela,VEN,1983,252.513031,VE
Venezuela,VEN,1984,236.9532318,VE
Venezuela,VEN,1985,242.4080658,VE
Venezuela,VEN,1986,252.8149567,VE
Venezuela,VEN,1987,240.2577515,VE
Venezuela,VEN,1988,248.7648468,VE
Venezuela,VEN,1989,242.6126556,VE
Venezuela,VEN,1990,244.9971924,VE
Venezuela,VEN,1991,232.8188934,VE
Venezuela,VEN,1992,277.8436279,VE
Venezuela,VEN,1993,250.9823456,VE
Venezuela,VEN,1994,280.1388245,VE
Venezuela,VEN,1995,269.9395447,VE
Venezuela,VEN,1996,219.4367676,VE
Venezuela,VEN,1997,237.4026794,VE
Venezuela,VEN,1998,264.1124268,VE
Venezuela,VEN,1999,311.504364,VE
Venezuela,VEN,2000,320.8713684,VE
Venezuela,VEN,2001,343.5814819,VE
Venezuela,VEN,2002,370.6959534,VE
Venezuela,VEN,2003,347.7397156,VE
Venezuela,VEN,2004,355.7859497,VE
Venezuela,VEN,2005,374.2080078,VE
Venezuela,VEN,2006,365.3417664,VE
Venezuela,VEN,2007,393.7266846,VE
Venezuela,VEN,2008,389.842926,VE
Venezuela,VEN,2009,397.1931458,VE
Venezuela,VEN,2010,418.5837097,VE
Venezuela,VEN,2011,404.859314,VE
Venezuela,VEN,2012,442.4014893,VE
Venezuela,VEN,2013,475.8889465,VE
Venezuela,VEN,2014,422.2619324,VE
Venezuela,VEN,2015,395.6922913,VE
Venezuela,VEN,2016,301.2307129,VE
Venezuela,VEN,2017,277.2550659,VE
Venezuela,VEN,2018,228.7753754,VE
Venezuela,VEN,2019,192.907959,VE
Venezuela,VEN,2020,157.8274689,VE
Venezuela,VEN,2021,163.9740448,VE
Vietnam,VNM,1965,18.01153946,
Vietnam,VNM,1966,39.36428833,
Vietnam,VNM,1967,57.65242004,
Vietnam,VNM,1968,58.81409454,
Vietnam,VNM,1969,71.08362579,
Vietnam,VNM,1970,73.69464111,
Vietnam,VNM,1971,62.34338379,
Vietnam,VNM,1972,64.54946136,
Vietnam,VNM,1973,63.38532639,
Vietnam,VNM,1974,38.68621826,
Vietnam,VNM,1975,36.90166855,
Vietnam,VNM,1976,9.62375927,
Vietnam,VNM,1977,9.53366375,
Vietnam,VNM,1978,11.5574379,
Vietnam,VNM,1979,13.35433006,
Vietnam,VNM,1980,23.30320549,
Vietnam,VNM,1981,20.27459335,
Vietnam,VNM,1982,20.61107635,
Vietnam,VNM,1983,23.58010292,
Vietnam,VNM,1984,23.0512085,
Vietnam,VNM,1985,24.33013916,
Vietnam,VNM,1986,26.37787437,
Vietnam,VNM,1987,30.73354721,
Vietnam,VNM,1988,32.11994553,
Vietnam,VNM,1989,29.87466812,
Vietnam,VNM,1990,35.0124588,
Vietnam,VNM,1991,34.17047501,
Vietnam,VNM,1992,37.3537941,
Vietnam,VNM,1993,47.77055359,
Vietnam,VNM,1994,52.94075394,
Vietnam,VNM,1995,58.44377899,
Vietnam,VNM,1996,67.2673111,
Vietnam,VNM,1997,76.64519501,
Vietnam,VNM,1998,84.68615723,
Vietnam,VNM,1999,93.2824173,
Vietnam,VNM,2000,101.1456757,
Vietnam,VNM,2001,109.6485596,
Vietnam,VNM,2002,120.4193344,
Vietnam,VNM,2003,128.1302948,
Vietnam,VNM,2004,152.4413452,
Vietnam,VNM,2005,151.3988342,
Vietnam,VNM,2006,148.5097961,
Vietnam,VNM,2007,165.335968,
Vietnam,VNM,2008,173.3848572,
Vietnam,VNM,2009,176.7489471,
Vietnam,VNM,2010,200.7620392,
Vietnam,VNM,2011,199.978714,
Vietnam,VNM,2012,202.2695313,
Vietnam,VNM,2013,209.552887,
Vietnam,VNM,2014,222.6300354,
Vietnam,VNM,2015,269.6201477,
Vietnam,VNM,2016,294.4159546,
Vietnam,VNM,2017,308.4984436,
Vietnam,VNM,2018,324.5332336,
Vietnam,VNM,2019,334.7583313,
Vietnam,VNM,2020,276.8990479,
Vietnam,VNM,2021,259.8595581,
Western Africa (BP),,1965,49.72266006,
Western Africa (BP),,1966,51.2683754,
Western Africa (BP),,1967,52.5816803,
Western Africa (BP),,1968,54.59895325,
Western Africa (BP),,1969,59.49251938,
Western Africa (BP),,1970,62.91809845,
Western Africa (BP),,1971,77.30075073,
Western Africa (BP),,1972,81.87819672,
Western Africa (BP),,1973,91.65673065,
Western Africa (BP),,1974,95.78725433,
Western Africa (BP),,1975,104.8081207,
Western Africa (BP),,1976,116.1356049,
Western Africa (BP),,1977,129.8442688,
Western Africa (BP),,1978,139.2792511,
Western Africa (BP),,1979,148.928421,
Western Africa (BP),,1980,159.2679596,
Western Africa (BP),,1981,176.6401672,
Western Africa (BP),,1982,186.7081757,
Western Africa (BP),,1983,174.6335907,
Western Africa (BP),,1984,159.5990906,
Western Africa (BP),,1985,166.3403168,
Western Africa (BP),,1986,154.1676941,
Western Africa (BP),,1987,165.0014801,
Western Africa (BP),,1988,171.6362152,
Western Africa (BP),,1989,176.1422272,
Western Africa (BP),,1990,171.1225281,
Western Africa (BP),,1991,182.7206421,
Western Africa (BP),,1992,199.8862152,
Western Africa (BP),,1993,197.6179047,
Western Africa (BP),,1994,198.2856903,
Western Africa (BP),,1995,200.3314514,
Western Africa (BP),,1996,211.7890778,
Western Africa (BP),,1997,211.2620087,
Western Africa (BP),,1998,213.7895508,
Western Africa (BP),,1999,226.2362213,
Western Africa (BP),,2000,224.5061798,
Western Africa (BP),,2001,233.0408173,
Western Africa (BP),,2002,247.1697693,
Western Africa (BP),,2003,242.5883789,
Western Africa (BP),,2004,251.7890625,
Western Africa (BP),,2005,265.2891235,
Western Africa (BP),,2006,245.8175812,
Western Africa (BP),,2007,251.996582,
Western Africa (BP),,2008,284.7033386,
Western Africa (BP),,2009,285.6004944,
Western Africa (BP),,2010,304.6066589,
Western Africa (BP),,2011,305.0129089,
Western Africa (BP),,2012,322.4453735,
Western Africa (BP),,2013,332.6646118,
Western Africa (BP),,2014,311.5063171,
Western Africa (BP),,2015,313.9790039,
Western Africa (BP),,2016,348.3774414,
Western Africa (BP),,2017,377.4429321,
Western Africa (BP),,2018,434.5324402,
Western Africa (BP),,2019,442.0700684,
Western Africa (BP),,2020,436.5226746,
Western Africa (BP),,2021,471.5619812,
World,OWID_WRL,1965,17989.60352,
World,OWID_WRL,1966,19341.14648,
World,OWID_WRL,1967,20732.13672,
World,OWID_WRL,1968,22488.33203,
World,OWID_WRL,1969,24353,
World,OWID_WRL,1970,26505.18359,
World,OWID_WRL,1971,27994.79688,
World,OWID_WRL,1972,30112.26367,
World,OWID_WRL,1973,32534.80664,
World,OWID_WRL,1974,32078.17969,
World,OWID_WRL,1975,31715.76953,
World,OWID_WRL,1976,33752.46484,
World,OWID_WRL,1977,34928.13672,
World,OWID_WRL,1978,36509.91797,
World,OWID_WRL,1979,37064.56641,
World,OWID_WRL,1980,35514.42188,
World,OWID_WRL,1981,34251.57031,
World,OWID_WRL,1982,33185.26953,
World,OWID_WRL,1983,32937.60547,
World,OWID_WRL,1984,33680.05469,
World,OWID_WRL,1985,33660.10156,
World,OWID_WRL,1986,34700.83594,
